   0.000    0.000    0.000    0.000    0.000    0.000 
   0.000 1013.984 1022.980 1022.980 1013.984    0.000 
   0.000 1022.980 1035.976 1035.976 1022.980    0.000 
   0.000 1022.980 1035.976 1035.976 1022.980    0.000 
   0.000 1013.984 1022.980 1022.980 1013.984    0.000 
   0.000    0.000    0.000    0.000    0.000    0.000 
