   0.000    0.000    0.000    0.000    0.000    0.000 
   0.000  270.832  415.065  415.065  270.832    0.000 
   0.000  415.065  636.135  636.135  415.065    0.000 
   0.000  415.065  636.135  636.135  415.065    0.000 
   0.000  270.832  415.065  415.065  270.832    0.000 
   0.000    0.000    0.000    0.000    0.000    0.000 
