   0.000    0.000    0.000    0.000    0.000    0.000 
   0.000  271.086  415.403  415.403  271.086    0.000 
   0.000  415.403  636.578  636.578  415.403    0.000 
   0.000  415.403  636.578  636.578  415.403    0.000 
   0.000  271.086  415.403  415.403  271.086    0.000 
   0.000    0.000    0.000    0.000    0.000    0.000 
